category_name,product_title,original_price,discount_price,dicount_rate
생활주방,코디 기름먹는 키친타올 8롤 2팩(16롤)/화장지/휴지,18500,18500,
전체,[02/26 단하루! 10+20%] 페넬로페 신학기에디션 피치베이지 캡형 외 특별전,18000,18000,
전체,[2/26일 마트데이 10%+20%]잘풀리는집 명작순수 30Mx30롤x2팩/휴지/화장지/각티슈/키친타올,32900,32900,
전체,NEW 순백 블루 3겹 화장지 27m 30롤 x 3팩,31900,31900,
스포츠/레저,[히로 야마모토] 멘탈리스트 투어레인지 프리락 다이얼 보아스타일 골프화(TPU필름무봉제),39900,37910,
스포츠/레저,*22%할인*노스페이스 FW 마감 플리스/다운/모자 외 의류&잡화 모음전,30400,30400,
스포츠/레저,핏분 [1+1] 슬림핏 요가링 FB-RING01 요가용품 요가도구 젠링 마이링 마사지 필라테스링,19900,14900,
스포츠/레저,나이키 인기 의류 슈즈 잡화 베스트 아이템 모음,29800,29800,
도서,15%추가쿠폰! 하뚱세계지도 2종 세트 - 포스터로 떠나는 첫 세계여행,15000,12900,
도서,(사은품증정)(2020년1학기) 중등문제집-우공비.쎈수학.개념쎈.한끝.개념+유형.오투과학.올쏘.싸플 과학.빨리 이해하는. 중학교,13000,11700,
도서,[T멤버십+사은품] 공무원/대기업/공기업 준비 수험서 베스트 도서 모음전! 2020 선재국어/전한길 한국사/이동기 영어/GSAT/NCS,15000,13500,
남성의류,[25%쿠폰][버커루] 데일리베스트 점퍼/맨투맨/셔츠/데님 1만원대~,10000,10000,
남성의류,30%쿠폰!남녀 시원한 에어로쿨 런닝/민소매/나시/끈나시 모음,10900,10900,
남성의류,30%쿠폰!BYC외 브랜드 런닝 신상 특가 대용량 묶음 남성런닝 여성런닝 기능성런닝 텐셀/인견/순면,9800,9800,
남성의류,크리스찬오자르 MITSOSA 셔츠/와이셔츠/남성셔츠/남자셔츠/남성와이셔츠/체크셔츠/스판셔츠/가성비셔츠,10000,9900,
식품,"[10%+20%쿠폰!최종혜택가:9,800원] 켈로그 스페셜K 오리지널 220gx4봉+프로틴바 아몬드 앤 호박씨 30gx2개",13600,13600,
식품,[맛꾼푸드] 해남 베니하루카 햇 꿀고구마 3kg,10900,10900,
식품,[19년 농협 햅쌀] 경기미 슈퍼우먼 참드림쌀 10kg,28500,25900,
식품,[풀무원] 핫도그 골라담기 (올바른/모짜렐라/탱글뽀득/체다모짜),29900,29900,
출산/유아,[리바이스키즈]최대76%/하나만사도무료/데님팬츠/토들러/주니어,19000,19000,
출산/유아,[파격할인/행복한바오밥] 베스트 73종 추천 보드게임 [장난감/선물/인기보드게임/학습보드게임/설선물],12900,12900,
출산/유아,[20%할인] [국내생산] 마미포코 에어핏/피부온기케어/리프가닉 외 밴드/팬티 기저귀 기획전,32400,32400,
출산/유아,[함소아] 함소아 철분가득 2개월,33900,33900,
자동차/취미,지니펫홍삼함유간식소고기/연어/오리/치즈애견영양간식4종!,15000,12000,
자동차/취미,스투키/호야 화분 3촉/5촉 블랙/화이트 개수/사이즈 등 선택,6900,5890,
자동차/취미,차모아 럭셔리 메탈 고급 자동차 주차번호판 주차알림판 전화번호판,5900,5900,
여행/티켓,제주 에코랜드 입장료 할인/제주도 가족여행/제주테마파크,9000,9000,
여행/티켓,제주 카멜리아힐/겨울 동백축제/제주동백,3700,3700,
여행/티켓,|제주|당일사용가능|메이즈랜드+다양한혜택,7500,7500,
패션잡화,[10%+20%+22%T멥]신상입고/지아네세탁소/여성가방/봄신상/크로스백/숄더백/신학기백팩/여성백팩/남성백팩,10000,9900,
패션잡화,[크로반] 튼튼한우산 자동우산 장우산 골프우산 방풍우산 예쁜우산 암막우산 양산겸용우산 양우산,8900,7900,
패션잡화,BYC외 빅사이즈 고탄력 고퀄리티 팬티스타킹 압박스타킹 10매 20D/30D/80D/150D,8900,8900,
패션잡화,[10%+20%] 백화점 여성가방 데일리백 핸드백 소가죽 크로스백/미니백/토트백/숄더백/여성백팩,19900,19900,
뷰티,[이키루] 미용가위세트 헤어컷+숱가위/앞머리가위/틴닝가위/이발가위/애견미용가위/강아지미용가위,11900,9900,
뷰티,"[스타일아로마테라피] 이스라엘 오블레피카 비타민나무열매오일 향기좋은 백화점 천연바디로션 400ml, 2개  1+1 사해 고보습 피부영양 데일리모이스처",32000,19200,
뷰티,[에뛰드] 역대급 콜라보 허쉬 컬렉션! 에뛰드데이 20%!,14000,9900,
가구/홈데코,"무점착 창문 시트지 암막(블랙, 화이트) 유리창시트지 안개 스트라이프 고방 투명 반투명 자외선차단 73종",2500,1450,
가구/홈데코,인기시트지 최다보유 !! 에어프리 고광택 발포 호일난연 타일 벽돌 포인트 택일,3000,2190,
가구/홈데코,오픈형 통풍 코일 현관매트 베란다 발코니,100,90,
디지털,[로지텍] 로지텍코리아 R500 무선 프리젠터 정품,44900,44900,
디지털,공식인증점 MS Wireless Desktop 3050 정품세트,36700,36700,
디지털,삼성 갤럭시S20플러스 울트라 노트10+ S10 5G S10+ 천연소가죽 카드수납 플립 래더 지갑 다이어리케이스,34000,34000,
생활주방,[송월타올] 타올세트+12종 사은품 /호텔수건/30수/40수/답례품,10000,9500,
생활주방,[행필품]샤워메이트 말랑이 버블 핸드워시 용기 + 리필 구성특가,11900,11900,
생활주방,[11번가엔X리벤스] 빨간맛 테이프크리너 9종세트(반려동물 털 청소) 돌돌이/찍찍이,10900,10900,
전체,맥심 화이트골드 커피믹스 400T+키티버니포니에코백2개/모카골드 커피믹스 400T+커피20T랜덤,43510,40900,
전체,업계를 리드하는 기업 3sk택배박스!,33220,29900,
전체,아넬라 로지오가닉 2월26일 행사 과일퓨레 배도라지푸룬 아이간식,34900,34900,
스포츠/레저,[레노마골프] 프리미엄 잡화모음전 벨트/모자/장갑/신발 외,10000,9900,
스포츠/레저,[30% 다운쿠폰]아디다스 BEST 의류 슈즈 잡화 총집합,29800,29800,
스포츠/레저,[30% 다운쿠폰]신학기 나이키 아디다스 외 운동화 의류,28500,28500,
도서,작은 아씨들 (영화 공식 오리지널 커버) (양장),16500,14850,
도서,[T멤버십+안 흔한 일기장] 흔한남매 안 흔한 일기 1,12000,10800,
도서,"15%추가쿠폰! 유아포스터 28종 세트 (사운드벽보, 색칠놀이)",149000,59900,
남성의류,M~5XL반바지 빅사이즈 남성 트레이닝 5부 밴드 체육복 헬스 요가 큰옷 홈웨어 긴바지,10000,8900,
남성의류,3+1 M~5XL 오버핏/롱5부 7부/반팔티/남자/커플 반팔후드 박스티 남녀공용 빅사이즈 면티,9900,8900,
남성의류,시즌오프&봄신상 기모/체크/청남방/기모슬랙스/청바지/남녀공용/셔츠/남방/슬랙스/팬츠/헤이브로,11900,8900,
식품,네이처밸리 크런치 그래놀라바 5팩(봉) X 5박스,19000,19000,
식품,[아임웰] 굿밸런스 라이트밀 도시락 BEST 9종 12팩,61800,61800,
식품,"(허닭본사) 건강식단 간편식 도시락/볶음밥 골라담기 2,900원대!",4100,4100,
출산/유아,[유니프랜드][오가닉]유아동/주니어/키즈/9부/단면/겨울/내의/내복/실내복,5900,5900,
출산/유아,[26일 마트데이 5%+20%][하기스] 네이처메이드 기저귀,55500,55500,
출산/유아,[26일 마트데이] 내츄럴코튼 시그니처 생리대 5+1팩[6팩] 팬티라이너 오버나이트,13500,13500,
출산/유아,[아토엔오투] [아토앤오투][의약외품]바른 손소독제 500ml 손세정제/핸드워시/손소독젤,19800,19800,
자동차/취미,면장갑100켤레 목장갑 반코팅 코팅 예식 3M 작업 장갑,13210,11500,
자동차/취미,"에너자이저 알카라인 건전지 AA,AAA 24알/48알/배터리/랜턴/충전기",12900,11610,
자동차/취미,오공 국내산 박스테이프 40m 50m 75m,12700,10700,
자동차/취미,면장갑 100켤레 목장갑 색사 반코팅 안전 작업용 코팅장갑,11500,10000,
여행/티켓,|제주|오늘사용가능|레일바이크+혜택몰빵|용눈이오름뷰,9800,9800,
여행/티켓,[인천/부산출발]세부 제이파크리조트 특식+관광 패키지vs내맘대로 자유여행 5일,553000,553000,
여행/티켓,괌두짓타니 오션프론트 디럭스룸+공항픽업+아일랜드관광 4/5일,529000,529000,
패션잡화,따뜻한 겨울양말부터 패션양말까지! 페이크삭스/발목양말/남자양말/여자양말/학생양말/캐릭터양말/정장양,590,580,
패션잡화,가죽 여성 백팩 가방 미니 여행용 여자 에코백 토트백,17910,16900,
패션잡화,가성비최고 신상 여성가방 쇼퍼백 숄더백 빅팩 에코백 크로스백 여성 여자 가벼운 가방 핸드백 방수 루루백,16000,15900,
뷰티,[쿠폰30%] 조성아뷰티 H 세럼스틱 허니골드,40000,16000,
뷰티,프레쉰업 카밍 워터 크림 90ml #코알라크림 #수분크림 #만능크림 끈적이지 않는 촉촉한 수분크림,14400,14400,
뷰티,투쿨포스쿨 S/S신상템! 온라인단독 NEW멀티팔레트/툴박스/멜팅앰플/쉐딩 외 BEST!,12000,12000,
가구/홈데코,[이누스바스] 스톤 콜라주 外 타일욕실 리모델링(욕조/파티션),2470000,1976000,
가구/홈데코,[품절대란] 재입고_카카오프렌즈 사계절 이불세트 SS 9종,49000,49000,
가구/홈데코,신학기! 동서가구LV베이직정면책상SET6종택/ 학생책상 공부책상 전면책상,93000,78900,
디지털,[네티스온라인총판/오늘출발] WF2781 4포트 기가비트 5G 무선 유선 와이파이 공유기,32000,32000,
디지털,앱코 K640 게이밍 기계식 키보드 [100% 장패드증정 참여행사] K [우체국발송],28900,28900,
디지털,[신상] 차량용 무선 고속충전 거치대 15W 무선충전기 WCH1 스마트폰인식 / 시동꺼져도 자동슬라이드,29900,29900,
디지털,스킨즈 글라스 풀커버 강화유리 액정보호 방탄 필름 아이폰 11 XS XR MAX 갤럭시 노트10 8 S9 E 플러스 S9,4000,3400,
생활주방,코디 친환경 무표백 에코그린 30롤x3팩/휴지 화장지,37900,37900,
생활주방,해피콜 양면팬 / IH싱크로 양면팬/ 생선구이팬 / 점보그릴팬,35900,35900,
생활주방,[카르닉] 1+1 600ml/900ml 스테인리스 텀블러/대용량텀블러/진공텀블러/이중 보온보냉컵/답례품,17800,14900,
생활주방,[10%쿠폰할인]쉐프 위생장갑500매 비닐장갑 일회용장갑,9900,9800,
전체,오랄비 BEST [초미세모/토탈/잇몸케어] 칫솔 12입 모음,10900,8500,
전체,시디즈 링고 학생용의자+발받침(SNA509ACF/SNA509AV),157370,149000,
전체,루이비통/고야드/생로랑/구찌/에르메스/샤넬/아울렛상품 가방 지갑 악세사리류 모음전,457000,457000,
전체,[20%중복쿠폰] 헤드앤숄더 샴푸/린스 850mlx3개 + 3종 증정품,29900,20500,
스포츠/레저,나이키/휠라/엠엘비 성인 운동화 런닝화 모음전,28900,28900,
스포츠/레저,20SS  나이키 프리미엄 런닝화 슈즈 의류 특가 모음,29900,29900,
스포츠/레저,리복/아디다스/르꼬끄/운동화/스니커즈/런닝화/크로스핏화/실내운동화/신발,29900,29800,
스포츠/레저,[슈마커]20%+10%아디다스/리복/푸마 운동화 신상 sale,29000,29000,
도서,논술만화 한국문학 베스트 10 (전10권) 2~4학년,98000,43000,
도서,세이차트 18종 세트,99000,49900,
도서,하뚱터치북 5종 세트 - 필수 단어 보드북,60000,34500,
남성의류,[단군] 남자코디/남성셔츠/남자티셔츠/남자면바지/남여밴딩바지/긴팔셔츠/슬랙스/셔츠/남자남방/항공점퍼,12900,9900,
남성의류,[25%] 킨록 SS 봄 스타일초이스 ! 간절기/정장/니트/셔츠 外 ~90%OFF,19000,19000,
남성의류,[30%쿠폰]탑보이 남자청바지/기모청바지/S~4XL/일자/슬림/스판/블랙진/빅사이즈/밴딩/남성바지,16000,15900,
남성의류,봄신상 고탄력 밴딩슬랙스 스판면바지 와이드팬츠 남성바지 남성면바지 반바지,15700,15700,
식품,[우체국쇼핑] 전북 신동진쌀 10kg #19년햅쌀 #등급(상),28900,27400,
식품,"[2/26 10%+15%중복쿠폰] Best 도시락 혼합 18종 6/10/12팩 기획전, 건강한 식단 저칼로리 식사대용",23900,23900,
식품,[CJ제일제당]햇반 찰보리밥210gX24개/발아현미밥/잡곡밥/매일콩잡곡밥,29900,29900,
식품,절대기회 직수입 프리미엄 애플망고 4kg(11-12과),32900,29900,
출산/유아,[배넷베이비] 봄실내복_슬립색 양말_인기 아이템 행사,10000,7900,
출산/유아,[쿠키하우스] 돋보이는 우리아이 아동/키즈/주니어 여아의류 신학기,20000,18800,
출산/유아,[마트데이 10%+20%]단하루!/BEST 모음전/순둥이 아기물티슈,24900,24900,
자동차/취미,리틀트리 종이방향제 모음전/종이방향제/차량용방향제/실내방향제,1400,990,
자동차/취미,[pepe] 페페글라이드 블랙캡 러브젤 360ml 페페젤/성인용품,9000,8900,
자동차/취미,DIY 마블 어벤져스 캐릭터 그리기 아이러브페인팅,15800,7900,
자동차/취미,일상교감 원목 고양이 모래삽 화장실 알루미늄 모래삽,11900,9900,
여행/티켓,[제주] 박물관은살아있다 (제주관광지/제주가볼만한곳/제주도/할인권/제주테마파크/제주레저/제주체험),9200,9200,
여행/티켓,|제주|바로사용가능|화조원+다양한혜택|제주동물원|동물체험|,11200,11200,
여행/티켓,|제주|한림공원+다양한 혜택|제주산책코스|제주식물원|방림원,6650,6650,
여행/티켓,l당일발송/1+1프로모션l 도쿄 롯본기힐즈 전망대+모리미술관,9900,9900,
패션잡화,[10%+20%] 라이니 니트백 모음전 /여성가방/크로스백/숄더백/머플러/캡모자/,14900,14900,
패션잡화,겨울비 준비! 짱짱한 브랜드 패션우산/장우산/3단우산/2단우산/3단자동우산/골프우산/암막우산/우양산/아동,3900,3900,
패션잡화,고퀄리티 여성 백팩/가죽/배낭/책가방/학생가방/캐주얼백팩/여자백팩/대학생백팩/직작인백팩/노트북 백팩,16000,15900,
뷰티,[본사]닥터자르트 세라마이딘/시카페어 외 BEST 상품 모음전,12000,12000,
뷰티,미쯔요시 아이메이크업 기획전/컨실러/스펀지/아이라이너 외,12100,12100,
뷰티,단3일! AHC 2월 균일가 클리어런스 아울렛전,4900,4900,
가구/홈데코,[시디즈] T40 시리즈 T402HF 메쉬의자,178490,169000,
가구/홈데코,[슬로우] 워너비 바닥형 프리미엄 토퍼 10.0 + 10%쿠폰,525900,399900,
가구/홈데코,[10%+10%쿠폰/아망떼] 어린이집 알러지케어 낮잠이불/순면낮잠이불/애착베개/순면러그/바디필로우,29900,25900,
디지털,더치패브릭 프리미엄 5핀/8핀/C타입 고속충전 케이블_애플/아이폰/삼성/LG/핸드폰/휴대폰/충전기/USB/폰,5000,4900,
디지털,알로코리아 USB PD C타입 고속 멀티 충전기 UC560PD 아이폰 핸드폰 휴대폰 아이패드 갤럭시 노트 무선 충전,22900,22900,
디지털,[앱코] 앱코 NC300 노트북 쿨링 패드 거치대 받침대 쿨러 스탠드 K ㅡ앱코 온라인공식판매점 ㅡ,21400,21400,
생활주방,[페브리즈 증정]잘풀리는집 리얼실키 각티슈 250매x3입x4개/미용티슈/화장지/휴지,21900,19900,
생활주방,일리 프란시스 Y3.2 커피머신(화이트/블랙/레드)블루색상추가 + 웰컴캡슐,99900,99900,
생활주방,[10장]럭스리브 호텔수건 30수 150g 170g 190g,22900,17900,
전체,[꿀잠자기]뻑뻑한눈 촉촉하게 온열 아이마스크10매/노폐물흡수 발패치,12900,8900,
전체,쭈꾸미사령부 5팩기획+무료배송,39500,37500,
전체,[한예지] 화장지 3겹 30롤 3팩 모음전,25800,25800,
스포츠/레저,[레노마골프] FW 캐주얼 라운딩웨어! 기모티셔츠/베스트/팬츠/큐롯 외 최대 88%,29000,29000,
스포츠/레저,2월신상 아디다스 배지오브 긴팔티외 나이키 맨투맨 후드 집업자켓 후드집업 긴바지 트레이니의류,29800,29800,
도서,15%추가쿠폰! [마이리틀타이거] 타이거 악기세트 /캐스터네츠/마라카스/드럼/탬버린/피리,26900,16900,
도서,"15%추가쿠폰! [마이리틀타이거] 마이펫 스팽글백 2종(치와와, 말티즈)",20000,13900,
남성의류,[15%] 아쥬테코 시즌오프! 아우터 모음전/숏패딩/양털/후리스/자켓,19900,13900,
남성의류,11번가 단독 프리미엄 후드/자켓/티셔츠/폴라티/니트 남녀공용 여성용,7000,5000,
식품,[포르미]흑현미/귀리잡곡 닭가슴살 도시락 10종 12팩,39900,34690,
식품,[10%+20%중복쿠폰][포켓샐러드] 신선하고 간편한 샐러드 12종 골라담기,5200,4600,
출산/유아,[26일 마트데이 5%+20%]슈베스 기저귀 4팩 밴드/팬티 모음,25900,25900,
출산/유아,[10%+20%]릴리유 아기물티슈 핑크무민 캡8팩+견본4팩,16600,16600,
출산/유아,[24일~1일 30%] 라네이처 100%유기농순면 울트라 날개 중형 12매 x 3팩 + 린넨 에코백 증정,17800,17800,
자동차/취미,다딱 스마트 클리너 초미세 나노브러시 멀티크리너,11700,9900,
자동차/취미,[15%할인쿠폰]신학기 생활비달력/목표관리/다짐/탁상시계/피지흡입기/귀여운무드등/,4600,4500,
자동차/취미,[스위스밀리터리] 다용도 공구박스 18인치,14000,5900,
여행/티켓,|제주|바로사용가능|아이스뮤지엄+3D착시아트+5D영상관+다양한혜택|수목원테마파크,10900,10900,
여행/티켓,|제주|세리월드 카트+다양한혜택|제주여행|세리월드|제주카트체험|제주중문관광단지,12500,12500,
여행/티켓,[최대55%할인] 뮤지컬 여명의 눈동자,19900,19900,
패션잡화,언니네양말~ 봄 패션/남자여자/페이크삭스/덧신/남성여성/발목양말/학생양말/무지/골지/긴목/신학기,190,190,
패션잡화,봄봄한 헤어악세사리~ 슈슈/헤어밴드/대용량고무줄 초저마진진행 신학기입학선물,590,590,
뷰티,2월은 바닐라데이! 졸리맛탕틴트/마카롱제로/컬리스튜디오 신상출시,11200,11200,
뷰티,[잇츠스킨 혜리 추천하는 아이템 UP TO 75%+추가쿠폰,19800,9900,
뷰티,[쿠폰30%] 품절대란 3초섀도우! 조성아 16브랜드 아이매거진1+1,26000,8900,
가구/홈데코,창문시트지 무점착 암막 UV 유리창시트지 고방 안개 자외선차단  썬팅필름 비산방지 유리창리폼,2500,1690,
가구/홈데코,시디즈 T50 시리즈 NEW T500HLDA 화이트쉘 메쉬의자,351110,316000,
디지털,[전제품 무료각인]태경리테일 U10-8G 외 샌디스크 정품 USB메모리 8~256기가 최다구성,10000,5900,
디지털,삼성 갤럭시s20울트라 강화유리 포밍 우레탄 방탄 액정보호필름,12900,9900,
생활주방,손소독제 손세정제 원더핸드 후레쉬겔 500ML 대경제약/ 보건소 병원 사용 제품,11900,9900,
생활주방,[20% 할인]3초 심플 접이식 리빙박스 2P/폴딩박스/공간박스/보관함/속옷정리함,10000,9900,
생활주방,하나에하나더 ! 곰팡이제거제 500mlx2 몬트 욕실청소 욕실곰팡이 화장실곰팡이 줄눈곰팡이,16900,15900,
전체,"[10%+15%] 20,900원 프렌치카페 커피믹스 120+160T+프렌치카페10T/ 커피",27310,24580,
전체,"[슈펜] 신학기 필수템 5,000원부터! 최대 55%OFF!! 플랫/실내화/슬립온등",9900,9900,
전체,영양이 풍부한! 국내산 순살 고등어 80g~100g×5팩,9900,6600,
스포츠/레저,아디다스 인기 운동화 런닝화 스니커즈 모음,27900,27900,
스포츠/레저,[아디다스] 인기 스니커즈/운동화 모음,25800,25800,
스포츠/레저,(밸런시스)/ 대만산 요가매트 이벤트 모음전,30000,23900,
도서,15%추가쿠폰! [마이리틀타이거] 타이거 덩크슛 /유아농구/농구골대/농구공/유아체육,50000,34900,
도서,하뚱말씀가득 3종 세트 + 30가지 재료상자,49000,36900,
도서,15%추가쿠폰! [마이리틀타이거] 버블버블 옥토퍼스 /목욕놀이장난감/목욕장난감/물놀이장난감,30000,22900,
남성의류,30%쿠폰!브랜드 남성 런닝 트렁크/사각팬티/나시/속옷/1매/3매,10900,10900,
남성의류,에시드블랙 남여공용 티셔츠/맨투맨/후드티/팬츠/모자 등,10900,10900,
남성의류,아놀드바시니/폴로 인기브랜드 남성속옷 드로즈2매/3매 남자팬티 모음전,10900,10900,
식품,[더작][총4개월분] 300달톤 저분자콜라겐 타블렛 60정 x 2병,48000,48000,
식품,소곱창구이 170g + 참소스 포함,8900,8900,
식품,[칠갑농산] 우리쌀국수 등 16종 간편 즉석식품 박스형 모음전,18900,17900,
출산/유아,[뉴발란스키즈 본사] 20년 SS 신상 신학기책가방 봄의류 운동화 바람막이 맨투맨,45000,42750,
출산/유아,[붐붐키즈]봄신상/상하복/세트/츄리닝세트,10000,8800,
출산/유아,[디즈니]봄맞이 준비 유아동 인기캐릭터 실내복/원피스/상하세트/시크릿쥬쥬/겨울왕국/마블,7900,7900,
자동차/취미,면장갑 50켤레/목장갑/반코팅/코팅장갑/3M장갑/3M슈퍼그립200/천하무적/NBR/작업용/표백/도트장갑/안전장,8000,6930,
자동차/취미,(천하무적)니트릴 폼 코팅 장갑/3M 슈퍼 그립/겨울용/방한용/면장갑/목장갑/반코팅장갑/작업용/이중코팅,1130,990,
자동차/취미,3M스티커제거제/3M스프레이접착제/타르제거제/3M,3000,2610,
여행/티켓,[경기] 포천 허브아일랜드 불빛동화축제(입장료포함)+헤이리마을+임진각 평화누리공원/별빛축제/서울出,21900,21900,
여행/티켓,제주도 배낚시체험/차귀도 달래 배낚시/제주 서부 관광지,10000,10000,
여행/티켓,|제주|신라호텔 글램핑_바베큐+다양한 혜택|제주신라호텔|제주글램핑|제주바베큐,35100,35100,
패션잡화,당일발송 모모리찌 남성 지갑 캐주얼 지갑 선물,9900,6400,
패션잡화,[써니월드]10%+20% 고퀄리티 은침 원터치/링/드롭 귀걸이,6900,6900,
패션잡화,[블랙마틴싯봉] 브랜드 여성손목시계 모음전,10900,10800,
패션잡화,[아가타 스프리스 기라로쉬 레코바 힐캔] 브랜드 남녀 운동화/슬립온/스니커즈/로퍼/컴포트화,10000,10000,
뷰티,[쿠폰10%+20%] 한스킨 쿠션구매시 블커7Days 퍼프 외 베스트,17000,9900,
뷰티,[블리블리] 아우라 꿀광 쿠션 외 베스트 87종,14000,14000,
뷰티,[마트데이 10%+20%] 다슈 데일리 탈모 증상 완화 기능성샴푸/토닉 외 BEST모음,14900,12900,
가구/홈데코,한화 쉬움 친환경 장판 셀프시공 접착식 바닥시트 1개,45900,39020,
가구/홈데코,[20%쿠폰]삼익가구 대표 침대 앤디 LED/일반헤드/헤드리스 빅서랍 멀티 수납 침대,161300,137110,
가구/홈데코,인조대리석 아일랜드식탁 홈바 광파오븐 전자렌지 전기밥솥 수납장 테이블 선반 서랍장 주방수납장 10종,107000,99100,
디지털,[샌디스크] SOI  울트라 마이크로SDXC메모리 64GB + 리더기,11900,9900,
디지털,"JCPAL 맥북 프로 13,15인치 단축키 키스킨",16400,8900,
디지털,핸드폰 액정보호 풀커버 방탄 필름 강화유리 갤럭시S10 S9 S8 플러스 S7 S6 노트9 8 7 5 아이폰X XR 8 7 6,3900,3900,
생활주방,[페브리즈] 섬유탈취제 리필 320mlx3개 + 비데 물티슈 or 4롤 티슈 or 미용 티슈,14900,10900,
생활주방,[02.26마트데이]참그린 석류 식초설거지 470gx2개+900gx3개 주방세제,15900,15900,
생활주방,[20% 중복할인][11번가 단독 기획상품] 스피드랙 3단 1+1 기획특가상품/선반/앵글,71000,71000,
전체,[26일 마트데이 5%+20%]보솜이 액션핏/원더팬티/리얼코튼/베이비케어 4팩 특가전,42900,42900,
전체,오랄비 (어린이 칫솔) 스테이지스 1-4단계 칫솔 12입,28500,20500,
전체,[모나리자] 모나리자 미용티슈 250매 3입 4개 총12개 각티슈,20700,20700,
스포츠/레저,[미즈노정품] 맨투맨 긴팔티 간절기 트레이닝복 45종,11800,11800,
스포츠/레저,2020 베스트 아디다스/뉴발란스/휠라/리복 런닝화 운동화 데일리 스니커즈 100종,22900,22900,
스포츠/레저,베스타 철주머니 손목 발목 중량밴드 5Kg (2.5kgx2개),23800,23800,
도서,"15%추가쿠폰! [마이리틀타이거] 타이거 키즈 미니백 4종(하트,토끼,아이스크림,딸기)",15000,11640,
도서,15%추가쿠폰! 하뚱세이카드 2종 세트,55000,42900,
도서,15%추가쿠폰! [마이리틀타이거] 타이거 볼풀 세트 /볼풀장/볼풀텐트/볼풀리필용/공놀이,49000,39000,
남성의류,[30%쿠폰][그랜피니]여름신상/국내생산/반팔/아이스티셔츠/반바지/티셔츠,13000,9900,
남성의류,[30%쿠폰] 신상 남성 셔츠 70종 ~4XL 옥스포드/베이직/체크/스트라이프/양털/프린팅/오버핏/빅사이즈,11000,8900,
남성의류,[95-140] 봄 신상 남자셔츠/빅사이즈/와이셔츠/남방/체크/골덴/오버핏/청남방/스트라이프/기모/옷/행사,10000,9800,
식품,[베지밀] 정식품 오리지널 A B 두유세트 32팩,21500,17910,
식품,"Dole 돌 후룻컵 6개, 후룻볼 12개, 과일 파우치! 간편과일 컵과일",14500,14500,
식품,[팜에이트] 토핑샐러드 5팩 골라담기,21900,21900,
출산/유아,[26일 마트데이 5%+20%]킨도 프리미엄 밴드/팬티 기저귀 2팩*물티슈 블루 휴대용 6팩,23900,20900,
출산/유아,[26일 마트데이 5%+20%]1팩+칫솔2입증정! 국내생산 토디앙 핑크퐁 외 밴드/팬티 기저귀 특별전,34100,34100,
출산/유아,120mlx3개 150mlx3개 손소독제/의약외품 휴대용 손소독제 에탄올 62% 겔타입/바이러스예방,14900,14900,
자동차/취미,목걸이명찰/아크릴명찰/스퀘어명찰/집게명찰/관광명찰,40,40,
자동차/취미,(무.료.배.송)사탕뽑기기계 인형뽑기 캔디크레인 사탕뽑기 화이트데이,34000,33900,
자동차/취미,로티홈시스 접이식 플랫폼 핸드카트 대차 모음딜,71900,59900,
여행/티켓,[제주] 윈드1947카트 (제주도가볼만한곳/제주도관광/제주여행/제주도여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주자유여행/제주여행특가/제주도여행추천),17000,17000,
여행/티켓,[제주] 서귀포잠수함+제주가볼만한곳 (제주도가볼만한곳/제주도관광/제주여행/제주도여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주자유여행/제주도아이랑/제주이색체험),33000,33000,
여행/티켓,[10%추가할인] 제주관광지 자유이용권 BIG2/3/4/5,10300,10300,
패션잡화,[윤이나몰] 신규프로모션! 귀걸이/목걸이/쥬얼리 기획전! 990원부터~,990,990,
패션잡화,[로자르][10%+20%sale] 봄신상 여성가방/생활방수 천가방/숄더백/크로스백/가죽가방/에코백/스팽글백/백팩,12000,11900,
패션잡화,비비안 비너스 무크 벌크 팬티스타킹 10매 압박 밴드 판타롱 사계절 환절기 데일리 기모,11900,11900,
뷰티,[아이비웰니스] 팬톡시크릿 여성유산균 2종,49900,29900,
뷰티,[쿠폰10%+20%] 투쿨포스쿨 NEW&BEST 뷰티템! 멀티팔레트/국민쉐딩/틴트 외 ~50%,15000,12000,
뷰티,[아모스] 아모스 녹차실감 샴푸액 지성타입 500ml 1개,21470,18250,
가구/홈데코,[슬로우] TV캠핑클럽 속 메모리폼 베개 +10%쿠폰,59900,47400,
가구/홈데코,[슬로우] 효도선물/손님방 토퍼 7.0/10.0,298900,239900,
가구/홈데코,[십일절] 플렌느 방향제 디퓨저 1+1+1+1 크리스탈 캔들 1+1 한정 수량!,24900,21000,
디지털,퀄컴 퀵차지 3.0 듀얼 USB 고속 핸드폰 멀티 충전기 어댑터 T2 급속/아이폰/휴대폰/스마트폰/C타입/PD,22300,17800,
디지털,[호후] 4in1 아이폰 젠더 USB OTG 8핀 이어폰잭충전 TF SD 카드 아이폰8 아이폰11 X XS XR 프로 맥스 011,17600,17600,
디지털,요이치 아이폰 고속 무선 충전기 코엘 / 갤럭시+고속아답터 증정,17800,17800,
생활주방,[락앤락] 텀블러/보온병 모음전,20640,20640,
생활주방,beurer 보이로 전기요 풋워머 세트,67500,60080,
생활주방,[페브리즈]화장실용 에어 275gx3개  + 비데 물티슈 or 4롤 티슈 or 미용 티슈,17500,13500,
